id,q4.1_1,q4.1_2,q4.1_3,q4.1_4,q4.1_5,q4.1_6,q4.1_7,q4.1_8,q4.1_9,q4.1_10,q4.1_11,q4.1_12,q4.1_13,q4.1_14,q4.1_15,q4.1_16,q4.1_17,q4.1_18,q4.1_19,q4.1_20,q4.1_21,q4.1_22,q4.1_23,q4.2_1,q4.2_2,q4.2_3,q4.2_4,q4.2_5,q4.2_6,q4.2_7,q4.2_8,q4.2_9,q4.2_10,q4.2_11,q4.2_12,q4.2_13,q4.2_14,q4.2_15,q4.2_16,q4.2_17,q4.2_18,q4.2_19,q4.2_20,q4.3_1,q4.3_2,q4.3_3,q4.3_4,q4.3_5,q4.3_6,q4.3_7,q4.3_8,q4.3_9,q4.3_10,q4.3_11,q4.3_12,q4.3_13,q4.3_14,q4.3_15,q4.3_16,q4.3_17,q4.3_18,q4.3_19,q4.3_20,q4.4_1,q4.4_2,q4.4_3,q4.4_4,q4.4_5,q4.4_6,q4.4_7,q4.4_8,q4.4_9,q4.4_10,q4.4_11,q4.4_12,q4.4_13,q4.4_14,q4.4_15,q4.4_16,q4.4_17,q4.4_18,q4.4_19,q5.1_1,q5.1_2,q5.1_3,q5.1_4,q5.1_5,q5.1_6,q5.1_7,q5.1_8,q5.1_9,q5.1_10,q5.1_11,q5.1_12,q5.1_13,q5.1_14,q5.1_15,q5.1_16,q5.1_17,q5.1_18,q5.1_19,q5.1_20,q5.1_21,q5.2_1,q5.2_2,q5.2_3,q5.2_4,q5.2_5,q5.2_6,q5.2_7,q5.2_8,q5.2_9,q5.2_10,q5.2_11,q5.2_12,q5.2_13,q5.2_14,q5.2_15,q5.2_16,q5.2_17,q5.2_18,q5.2_19,q5.2_20,q5.2_21,q6.3,q6.4,q6.5,q6.6,q6.7,q7.3,q7.4,q7.5,q7.6,q7.7,q8.1_1,q8.1_2,q8.1_3,q8.1_4,q8.1_5,q8.1_6,q8.1_7,q8.1_8,q8.1_9,q8.1_10,q8.1_11,q8.1_12,q8.1_13,q8.1_14,q8.1_15,q8.1_16,q8.1_17,q8.1_18,q8.1_19,q8.1_20,q8.1_21,mcq
ltQWr,3,3,3,4,4,3,4,4,1,4,3,3,4,2,4,3,3,3,2,3,4,3,2,3,2,3,4,4,3,4,4,4,1,4,3,4,3,3,2,2,4,3,2,3,4,4,4,2,3,4,4,4,4,1,3,3,3,3,1,3,4,2,2,3,3,3,4,2,3,4,3,4,5,5,5,4,4,1,3,4,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,3,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,1,4,1,4,1,2,1,1,2,1,1,1,2,2,1,3,1,2,1,1,1,2,1,1,2,2,maths
hoWcA,3,3,2,3,3,3,4,4,3,4,2,2,3,3,4,1,2,2,1,3,2,2,1,3,3,2,2,2,2,2,4,3,1,2,1,3,1,1,2,2,1,1,2,3,2,4,4,2,4,4,1,4,4,1,1,1,1,2,1,2,2,2,1,3,1,4,4,2,3,4,1,4,4,2,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,2,4,1,1,NA,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,stats
dbNtG,3,3,2,4,2,3,4,4,2,3,2,4,2,3,4,3,1,4,3,4,2,2,3,2,3,4,2,4,1,2,4,2,1,3,1,3,2,4,4,4,3,2,2,2,3,3,4,2,4,3,2,4,3,1,1,1,1,2,3,1,2,3,2,3,4,4,4,3,4,4,3,4,4,2,2,2,2,3,4,3,4,1,2,3,2,2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,2,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,stats
7gUgq,4,3,3,4,2,2,3,4,3,3,3,3,4,2,5,3,2,4,3,2,2,4,2,4,2,3,4,3,3,3,4,4,3,4,3,5,3,3,2,3,2,5,3,3,4,3,4,3,3,4,3,4,4,3,3,2,2,3,2,2,2,3,2,3,4,3,4,4,5,5,3,4,4,3,3,3,2,2,2,3,4,2,3,2,3,4,3,3,3,2,3,3,2,3,3,3,2,3,3,3,2,3,2,3,2,2,4,2,2,2,2,3,2,2,2,3,2,2,3,3,2,4,2,2,NA,NA,NA,NA,NA,3,1,2,2,1,3,3,2,3,4,2,2,3,4,3,2,2,4,1,2,3,3,1,3,3,3,maths
ZTcSF,3,3,5,4,2,2,5,5,1,5,4,3,5,4,4,5,5,1,4,2,5,3,4,4,3,5,5,4,2,5,5,5,1,5,5,5,5,4,4,4,5,2,4,3,5,4,5,5,5,5,5,5,4,1,3,3,3,5,1,5,5,5,4,2,4,3,5,3,4,5,3,5,5,3,2,2,2,1,5,4,3,3,4,2,3,4,1,4,4,3,3,3,4,4,4,1,2,2,3,4,1,4,2,1,2,4,3,1,1,2,2,1,4,4,1,1,2,4,1,2,3,3,3,1,4,2,4,1,1,NA,NA,NA,NA,NA,2,1,2,1,1,1,1,1,1,1,3,1,1,3,4,1,2,2,1,3,1,stats
Rk7a2,2,2,2,1,1,2,3,2,2,2,1,2,2,1,2,1,2,1,3,1,1,1,1,5,3,3,3,1,4,2,5,3,1,4,4,3,3,4,4,4,4,1,3,3,3,3,4,1,2,2,4,4,5,2,4,3,3,3,1,2,3,3,2,3,3,4,3,2,1,2,4,3,5,3,2,3,2,1,2,3,1,1,3,2,2,3,1,3,2,2,2,2,2,2,2,1,1,4,3,2,3,2,1,1,1,2,2,1,1,1,1,3,3,1,1,1,1,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,3,4,2,1,2,3,2,3,2,2,2,2,3,2,3,3,1,2,3,1,3,3,2,3,3,1,maths
qRx3t,4,2,2,4,2,2,4,3,2,4,1,2,4,1,4,2,2,3,2,3,2,3,2,4,2,2,4,2,2,2,5,5,1,4,3,5,2,3,2,2,2,5,2,4,4,4,5,3,5,5,2,5,4,1,2,2,2,2,1,2,2,3,2,4,4,4,5,4,5,5,2,5,5,2,2,1,2,1,2,1,3,2,2,1,2,2,2,1,1,2,4,3,2,2,3,1,2,2,2,2,1,3,4,1,1,3,2,2,1,1,1,3,3,2,2,3,1,2,3,2,1,1,1,3,4,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,3,stats
1s7e7,5,1,4,2,1,1,3,5,4,5,1,1,4,1,5,3,1,2,1,2,1,1,2,3,1,4,3,1,1,1,5,2,1,4,1,4,3,1,3,1,1,1,2,3,5,4,5,3,3,2,1,5,4,1,1,1,1,1,1,1,1,1,1,3,5,4,5,3,5,5,4,5,5,2,1,1,1,1,3,1,2,1,3,2,3,4,2,1,2,2,3,4,4,2,2,2,2,2,4,2,4,2,1,1,1,2,2,1,1,1,1,1,2,3,1,2,1,1,1,3,1,3,1,1,4,2,1,1,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,4,4,1,2,1,1,1,4,1,4,1,1,stats
A5Hn3,3,2,1,2,2,1,3,2,2,2,1,2,3,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,3,2,2,3,2,2,1,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,1,1,1,1,2,1,1,2,1,2,2,3,2,3,1,2,4,2,2,3,3,3,3,3,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,3,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,3,3,1,2,1,1,NA,NA,NA,NA,NA,3,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,maths
Yv0KK,5,4,5,5,4,4,5,5,2,4,4,5,5,5,3,5,4,4,4,4,3,5,5,5,5,5,5,5,3,5,5,4,2,5,4,4,5,3,4,5,3,5,3,3,5,4,4,3,5,3,4,4,5,3,3,2,3,3,2,3,4,4,5,5,4,5,4,5,5,4,5,5,5,4,5,5,5,3,4,3,5,4,2,2,2,4,3,2,2,2,3,4,3,3,4,2,2,2,4,3,4,2,2,1,1,3,4,2,1,1,1,2,4,3,1,3,1,1,2,4,2,4,2,1,4,3,1,1,4,NA,NA,NA,NA,NA,2,2,2,4,2,2,1,1,1,4,2,2,3,1,1,4,4,2,4,2,1,stats
fixmy,5,5,5,5,4,4,5,5,4,5,4,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,3,4,5,5,5,5,5,4,5,5,4,4,4,5,5,3,4,5,5,5,5,5,5,5,5,5,3,5,4,5,5,1,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,4,5,3,3,4,4,4,2,2,3,4,4,4,1,4,2,2,4,4,2,4,4,2,3,3,4,4,4,2,3,2,3,4,4,1,3,3,2,3,4,3,3,2,2,NA,NA,NA,NA,NA,3,1,2,1,1,4,4,4,3,4,1,3,2,4,4,4,1,4,3,2,1,4,4,4,4,1,maths
GWpxV,4,2,1,3,1,2,3,5,2,5,1,3,3,1,5,1,3,1,1,2,3,3,1,4,2,1,4,2,3,2,5,5,1,4,2,5,1,2,1,2,3,3,1,3,5,5,5,4,5,5,2,3,5,1,2,2,2,2,1,1,1,1,2,4,5,4,4,4,4,5,2,5,5,2,3,3,3,1,3,3,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,3,2,3,3,1,4,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,4,2,3,2,maths
PD98Z,4,2,1,3,3,2,3,3,2,2,2,2,3,2,2,1,2,1,2,2,3,4,1,3,1,1,2,3,2,2,2,1,3,4,1,1,1,1,3,2,2,3,2,3,4,3,2,3,3,3,3,3,3,1,1,1,4,1,1,3,3,3,1,3,3,2,3,3,1,3,3,4,3,3,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,stats
uoby8,4,3,3,3,2,3,5,4,3,5,4,3,5,1,4,3,2,2,4,3,3,5,3,3,2,2,2,2,2,3,4,5,1,4,4,4,3,1,3,2,2,4,2,2,5,4,5,4,5,5,3,4,5,1,1,1,2,2,1,2,1,1,1,3,5,4,5,4,5,5,2,5,5,2,2,2,3,1,1,2,2,2,2,3,3,4,3,2,2,1,4,3,2,2,3,1,2,3,3,3,3,3,1,2,2,3,2,3,1,3,2,3,3,1,1,3,1,2,3,3,3,3,1,1,4,1,1,1,NA,NA,NA,NA,NA,NA,3,2,1,1,2,3,2,1,3,3,1,1,2,2,2,1,3,3,3,3,1,stats
Yk0hL,3,3,2,3,2,2,2,2,1,3,2,2,3,1,3,2,1,3,2,2,2,3,2,4,3,2,3,2,3,3,3,4,1,3,4,4,2,3,2,2,2,4,2,3,3,3,4,2,3,3,3,4,5,1,3,3,3,2,1,3,3,2,3,3,2,3,4,2,3,3,3,4,4,2,2,2,3,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,NA,NA,NA,NA,NA,3,1,2,3,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,maths
CcOjF,3,4,3,4,3,4,4,5,2,3,4,3,3,3,3,2,2,3,3,4,3,4,3,4,4,3,4,3,4,3,4,3,2,3,3,4,3,3,2,3,3,3,3,3,4,3,4,3,3,4,3,4,4,2,3,2,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,5,4,3,3,3,3,3,3,3,3,2,2,2,3,3,1,1,1,2,2,3,1,2,2,1,2,2,1,3,2,1,1,1,2,3,3,1,1,1,3,2,3,1,2,2,1,1,3,1,3,1,1,NA,NA,NA,NA,NA,1,2,2,1,2,1,2,2,3,3,1,2,1,2,2,3,1,2,2,1,1,3,1,3,1,1,maths
LaQ1H,4,1,1,2,2,1,1,3,1,1,1,1,2,1,4,1,1,1,2,1,1,2,1,4,1,1,1,3,1,2,3,1,1,2,2,4,1,1,1,2,1,1,1,2,4,3,3,3,3,5,1,5,4,1,2,1,2,1,1,1,1,1,1,3,4,4,5,2,3,5,2,5,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,1,3,1,1,1,1,1,1,1,1,4,3,4,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,stats
9qE3i,3,3,4,2,3,3,4,3,2,4,2,2,2,2,3,4,1,1,4,3,1,3,4,2,2,4,3,2,1,3,3,4,1,3,4,3,4,1,4,2,1,3,3,3,3,3,3,2,3,3,1,2,4,2,2,1,1,1,1,2,1,1,1,3,2,2,2,2,3,3,2,3,4,1,1,1,3,1,1,1,2,1,3,4,1,3,2,2,2,3,3,3,1,3,3,2,2,3,2,2,3,4,2,2,4,1,2,1,1,1,1,3,2,1,1,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,3,1,4,1,1,1,3,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,3,1,1,maths
KVrft,2,1,2,2,2,1,3,2,1,2,1,1,3,1,3,1,1,1,1,1,4,1,1,3,2,3,3,3,2,2,5,2,2,4,1,3,2,1,3,3,3,2,3,2,3,2,3,2,3,2,2,3,4,1,1,1,1,1,1,1,3,1,1,3,4,2,3,3,3,2,2,3,3,1,1,1,1,1,1,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,2,2,1,2,1,2,1,2,3,1,1,1,2,1,2,2,2,1,3,2,1,2,3,1,1,1,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,stats
p8PWS,3,1,5,4,1,1,1,4,1,4,1,2,3,3,5,5,1,4,4,1,4,4,4,3,1,5,2,1,1,1,3,2,1,3,1,5,5,4,4,2,4,4,2,3,4,4,4,1,5,5,2,5,5,1,4,1,1,2,1,2,4,2,4,3,4,4,4,2,5,5,4,5,5,3,4,2,3,1,3,4,2,5,2,2,2,3,1,3,2,2,2,2,1,2,3,2,2,1,2,1,2,3,3,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,NA,NA,NA,NA,NA,1,2,2,3,NA,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,maths
cKmWu,3,2,2,2,2,2,3,2,2,2,3,2,2,3,2,2,3,2,1,2,2,2,2,3,2,2,2,2,2,3,2,2,1,2,2,2,2,1,1,2,2,3,2,1,3,3,3,1,2,2,2,3,4,2,1,2,3,2,1,2,1,3,2,2,2,3,2,1,1,2,3,2,2,2,3,3,2,2,2,2,3,2,2,1,1,1,1,2,3,1,2,1,3,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,3,1,2,4,1,1,2,1,1,1,3,1,1,1,1,4,2,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,3,1,2,1,1,2,1,1,3,1,1,stats
Cmxw0,3,1,4,4,2,2,4,5,2,4,2,2,3,2,5,4,2,2,4,2,1,2,4,2,2,5,4,3,2,3,5,5,2,4,3,5,5,2,4,2,2,1,4,3,4,2,5,3,3,4,2,5,5,1,2,2,2,3,1,1,1,1,2,3,4,2,4,3,4,4,2,5,4,3,2,2,2,1,1,1,1,2,2,1,4,4,4,2,1,1,3,4,1,3,2,2,1,4,3,3,4,3,3,1,1,3,4,4,1,1,1,3,3,1,1,3,2,2,3,2,2,4,2,1,NA,NA,NA,NA,NA,3,1,3,3,1,1,1,3,3,3,1,1,1,2,2,3,3,2,1,1,1,1,1,3,3,1,maths
KGrv6,3,2,2,2,1,3,3,3,1,4,2,1,4,1,4,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,3,1,3,1,3,1,1,1,2,1,1,1,1,1,2,3,3,3,1,1,4,3,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,4,4,2,4,4,3,1,1,2,2,2,2,2,1,1,1,3,2,3,1,1,1,3,2,3,2,2,1,1,1,3,1,2,1,1,1,1,2,2,3,1,1,1,2,2,2,1,2,1,1,2,3,1,2,2,1,4,1,1,1,2,NA,NA,NA,NA,NA,1,1,2,2,3,1,1,1,1,2,3,1,2,1,1,1,3,1,2,1,1,stats
aO0pI,3,3,2,2,2,1,5,3,1,4,3,2,3,3,5,2,2,4,2,2,2,3,2,2,3,2,3,3,3,3,4,3,2,3,3,4,3,3,2,4,2,2,2,4,5,5,5,4,5,3,3,5,3,1,1,1,3,3,2,2,3,2,2,4,4,4,5,5,4,5,4,5,3,4,4,4,4,2,3,3,3,2,1,3,2,2,2,2,2,3,3,4,2,2,3,2,1,3,4,1,4,2,4,1,3,1,2,1,1,3,1,1,1,2,1,2,3,1,1,3,1,3,2,3,NA,NA,NA,NA,NA,3,1,3,3,1,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,2,1,1,maths
S1rTN,4,2,5,3,2,1,4,4,2,4,3,2,3,2,5,5,2,3,5,2,4,5,5,4,1,5,4,2,2,3,5,5,2,3,3,5,5,3,4,3,4,3,5,4,4,4,4,4,5,5,4,5,5,2,2,2,2,2,2,3,4,3,4,4,4,4,5,4,5,5,4,4,5,2,2,2,2,2,2,4,3,4,4,4,4,4,3,2,1,4,4,4,4,4,4,4,3,3,4,4,4,4,4,1,2,4,4,3,1,1,1,2,3,1,1,3,1,1,4,3,1,4,2,1,1,1,1,4,2,NA,NA,NA,NA,NA,4,3,1,1,3,1,2,3,4,3,3,1,1,3,2,1,3,3,3,3,2,stats
nPGnu,4,3,4,5,3,2,4,5,2,3,3,3,3,4,4,3,1,2,3,2,4,3,2,4,3,3,4,3,3,4,4,4,1,3,2,4,3,4,3,3,2,2,3,3,3,3,5,3,4,5,4,3,4,1,2,2,2,2,2,3,5,3,2,5,3,4,4,2,3,4,3,5,5,3,3,3,3,2,3,3,2,2,3,4,3,1,3,2,2,4,2,3,4,3,4,3,3,4,4,1,2,2,4,1,2,3,1,2,1,2,1,3,3,2,1,3,3,3,3,3,3,1,3,4,4,1,1,1,2,NA,NA,NA,NA,NA,2,2,4,1,2,1,1,2,1,2,4,2,2,2,2,3,4,3,3,3,4,stats
klTaU,2,2,1,2,2,2,2,3,1,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,1,3,2,3,2,3,2,2,2,2,2,2,2,3,4,2,3,4,2,2,4,1,2,2,2,2,1,2,1,3,2,2,2,2,3,2,2,3,2,4,3,2,2,2,2,1,2,2,3,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,maths
anlQR,5,4,5,5,5,3,4,5,2,5,2,3,5,3,5,4,1,2,4,4,4,5,4,3,4,3,4,3,2,3,4,4,1,4,2,4,2,3,3,3,2,3,3,3,4,3,3,2,3,3,3,3,4,1,1,1,1,1,2,3,3,3,2,4,5,5,5,3,4,4,4,5,5,2,2,2,1,2,2,2,3,3,1,1,4,3,2,2,2,1,3,3,2,1,4,1,2,1,4,1,2,2,1,1,1,3,2,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,1,1,4,2,1,1,4,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,stats
Egsva,5,2,2,4,5,2,5,4,1,5,2,2,5,1,5,3,2,5,3,5,2,3,2,3,2,2,4,3,3,4,3,5,1,5,4,5,2,5,1,4,2,1,1,2,3,3,3,3,4,5,3,2,5,1,2,1,1,4,1,2,3,2,2,3,2,5,5,5,5,5,5,5,5,5,5,5,3,2,4,2,5,2,2,4,4,4,2,1,3,1,3,4,2,1,3,3,2,4,3,2,4,2,3,1,3,2,4,1,1,4,1,3,2,2,1,3,2,1,3,3,1,2,1,1,4,2,1,1,1,NA,NA,NA,NA,NA,1,3,1,3,1,1,4,1,3,1,3,1,4,3,1,1,1,1,1,1,1,stats
k302K,2,2,2,2,1,1,3,4,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,3,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,3,2,2,3,1,1,1,1,1,1,2,1,1,1,2,2,2,4,1,2,3,2,4,3,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,4,2,4,1,NA,NA,NA,NA,NA,NA,1,1,2,2,3,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,stats
vLlQl,3,3,2,2,1,2,3,4,2,2,2,2,3,2,2,2,3,2,2,3,2,3,2,3,3,2,2,2,3,2,3,3,3,2,2,3,2,2,2,3,2,3,2,3,2,2,2,1,2,2,2,3,2,1,2,2,2,2,3,2,2,3,2,3,3,3,4,2,2,3,2,3,3,2,2,2,3,3,2,2,3,2,1,3,3,2,3,2,2,1,2,3,4,3,1,3,3,2,4,2,3,2,1,1,3,2,2,2,1,2,2,2,3,3,2,1,3,3,1,3,1,3,2,2,4,2,1,1,2,NA,NA,NA,NA,NA,1,3,1,1,3,1,2,1,3,2,4,2,1,2,3,1,4,1,2,1,1,stats
fJdEx,3,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,2,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,3,4,3,4,3,2,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,2,1,1,1,2,2,2,3,3,3,2,2,3,2,1,2,1,2,2,1,2,2,1,2,2,3,1,1,2,1,3,2,1,2,1,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,stats
eNmf0,3,3,2,2,2,3,4,3,2,5,2,2,4,2,5,2,2,1,2,3,1,2,2,3,3,2,3,2,2,2,3,5,2,3,2,5,2,2,2,2,1,2,1,3,3,4,3,1,3,5,2,4,5,1,1,1,2,2,1,2,1,2,1,3,2,4,3,1,3,5,2,4,5,1,1,1,1,1,2,1,2,1,3,2,3,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,4,1,1,1,3,1,1,2,2,1,1,2,2,1,3,1,2,2,1,1,1,2,1,2,3,1,1,2,NA,NA,NA,NA,NA,2,2,2,1,1,2,2,2,2,1,2,1,2,2,3,2,1,2,1,2,1,stats
Mpjt3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,maths
nad1f,5,5,4,5,5,4,4,5,1,4,5,5,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,5,5,5,5,5,4,5,5,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4,4,3,5,4,4,4,5,5,5,4,5,4,4,5,5,4,5,5,5,5,3,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,stats
2DnNu,3,3,5,4,2,2,5,4,1,4,3,2,4,3,4,4,4,2,4,2,2,5,4,3,1,4,2,3,1,2,4,3,1,4,2,4,4,2,4,2,2,3,3,3,4,4,4,4,1,4,3,4,4,1,1,1,1,1,1,1,2,1,1,3,4,4,4,4,4,4,3,5,4,4,3,3,3,1,1,2,2,1,3,1,3,2,1,1,1,2,3,3,1,2,1,1,1,4,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,1,4,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,stats
NSu8h,5,4,5,5,4,4,5,5,2,4,4,4,5,4,5,4,3,5,4,4,3,5,5,5,4,4,4,3,4,3,5,4,1,5,3,5,4,4,4,3,1,5,4,5,4,4,5,3,4,5,1,5,3,3,2,2,2,4,2,4,2,4,2,5,5,4,5,4,3,4,2,5,3,4,4,3,4,2,4,2,4,2,4,4,4,4,4,2,3,3,4,4,4,2,3,2,3,3,4,3,4,4,2,2,2,4,4,4,2,1,2,4,4,3,1,4,2,2,2,3,1,4,3,1,NA,NA,NA,NA,NA,1,1,2,2,1,2,2,3,3,3,3,2,2,2,3,3,2,3,3,2,2,4,1,3,2,3,maths
nYG0f,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,2,2,1,3,2,2,1,2,2,2,3,1,2,1,4,2,1,2,2,2,2,1,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,3,1,1,1,1,1,1,2,1,1,2,1,2,2,3,2,1,2,2,2,2,1,2,1,1,2,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,4,1,4,4,1,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,stats
UtwY3,5,5,5,5,4,5,4,5,3,5,5,5,5,5,5,5,2,5,4,5,4,5,4,5,4,4,5,4,4,4,4,4,2,5,4,4,4,4,4,5,4,4,4,3,5,3,4,4,3,3,2,5,3,1,2,2,2,2,2,3,4,2,2,5,5,5,4,4,5,5,4,5,5,4,4,3,4,3,4,4,4,2,3,2,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,1,3,2,2,1,1,3,4,3,1,1,1,2,3,2,2,2,1,1,3,2,1,3,1,1,NA,NA,NA,NA,NA,2,1,4,2,1,3,2,3,2,3,1,1,2,3,3,3,2,2,2,1,3,3,2,3,3,1,maths
